Kód kraja,Názov kraja,Číslo politického subjektu,Názov politického subjektu,Poradie na hlasovacom lístku,Meno,Priezvisko,Počet platných prednostných hlasov,Poznámka
7,Prešovský kraj,13,SME RODINA,74,Branislav,Hokina,4,
7,Prešovský kraj,13,SME RODINA,75,Ján,Kucman,0,
7,Prešovský kraj,13,SME RODINA,76,Alena,Čechvalová,4,
7,Prešovský kraj,13,SME RODINA,77,Martin,Rogovský,39,
7,Prešovský kraj,13,SME RODINA,78,Juraj,Paulík,4,
7,Prešovský kraj,13,SME RODINA,79,Katarína,Líška,3,
7,Prešovský kraj,13,SME RODINA,80,Juraj,Šimčík,1,
7,Prešovský kraj,13,SME RODINA,81,Ján,Mizerák,14,
7,Prešovský kraj,13,SME RODINA,82,Juraj,Mikler,3,
7,Prešovský kraj,13,SME RODINA,83,Jana,Fontányová,5,
7,Prešovský kraj,13,SME RODINA,84,Martin,Frajka,6,
7,Prešovský kraj,13,SME RODINA,85,František,Kmec,32,
7,Prešovský kraj,13,SME RODINA,86,Peter,Eőzse,1,
7,Prešovský kraj,13,SME RODINA,87,Štefan,Chovan,4,
7,Prešovský kraj,13,SME RODINA,88,Michaela,Urban,4,
7,Prešovský kraj,13,SME RODINA,89,Martin,Paluk,3,
7,Prešovský kraj,13,SME RODINA,90,Pavol,Slanička,7,
7,Prešovský kraj,13,SME RODINA,91,Jaroslav,Hatala,5,
7,Prešovský kraj,13,SME RODINA,92,Martin,Noga,52,
7,Prešovský kraj,13,SME RODINA,93,Marek,Blaškovič,5,
7,Prešovský kraj,13,SME RODINA,94,Erika,Konečná,3,
7,Prešovský kraj,13,SME RODINA,95,Martin,Geleta,0,
7,Prešovský kraj,13,SME RODINA,96,Marián,Balko,0,
7,Prešovský kraj,13,SME RODINA,97,Michaela,Valigová,18,
7,Prešovský kraj,13,SME RODINA,98,Antónia,Sabová,9,
7,Prešovský kraj,13,SME RODINA,99,Rastislav,Kunst,3,
7,Prešovský kraj,13,SME RODINA,100,Vladimír,Mierka,34,
7,Prešovský kraj,13,SME RODINA,101,Klaudia,Zríniová,3,
7,Prešovský kraj,13,SME RODINA,102,Dušan,Mažár,6,
7,Prešovský kraj,13,SME RODINA,103,Eugen,Kontoš,1,
7,Prešovský kraj,13,SME RODINA,104,Katarína,Fehérová,0,
7,Prešovský kraj,13,SME RODINA,105,Jozef,Kalman,4,
7,Prešovský kraj,13,SME RODINA,106,Ingrid,Charvátová,7,
7,Prešovský kraj,13,SME RODINA,107,Peter,Potenga,25,
7,Prešovský kraj,13,SME RODINA,108,Ján,Muránsky,1,
7,Prešovský kraj,13,SME RODINA,109,Daniel,Krížik,3,
7,Prešovský kraj,13,SME RODINA,110,Peter,Gajdošík,5,
7,Prešovský kraj,13,SME RODINA,111,Miroslava,Drabiščáková,0,
7,Prešovský kraj,13,SME RODINA,112,Michal,Luprich,2,
7,Prešovský kraj,13,SME RODINA,113,Veronika,Belohorcová,12,
7,Prešovský kraj,13,SME RODINA,114,Gabriela,Vokaliková,1,
7,Prešovský kraj,13,SME RODINA,115,Ivona,Smiešková,5,X
7,Prešovský kraj,13,SME RODINA,116,Zita,Kováčová,5,
7,Prešovský kraj,13,SME RODINA,117,Dávid,Piterka,3,
7,Prešovský kraj,13,SME RODINA,118,Simona,Mazancová,7,
7,Prešovský kraj,13,SME RODINA,119,Marián,Baltazarovič,20,
7,Prešovský kraj,13,SME RODINA,120,Ľuboš,Tkáč,6,
7,Prešovský kraj,13,SME RODINA,121,Dušan,Sloboda,6,
7,Prešovský kraj,13,SME RODINA,122,Pavel,Repiský,4,
7,Prešovský kraj,13,SME RODINA,123,Martin,Mečiar,2,
7,Prešovský kraj,13,SME RODINA,124,Denisa,Uhrinová,5,
7,Prešovský kraj,13,SME RODINA,125,Jozef,Akerman,2,
7,Prešovský kraj,13,SME RODINA,126,Daša,Janotová,8,
7,Prešovský kraj,13,SME RODINA,127,Nikola,Verešová,7,
7,Prešovský kraj,13,SME RODINA,128,Sabína,Poláčik,7,
7,Prešovský kraj,13,SME RODINA,129,Martin,Hronec,6,
7,Prešovský kraj,13,SME RODINA,130,Marek,Andrejov,159,
7,Prešovský kraj,13,SME RODINA,131,Michal,Tomin,4,
7,Prešovský kraj,13,SME RODINA,132,Milan Rastislav,Tóth,9,
7,Prešovský kraj,13,SME RODINA,133,Tatiana,Osvaldová,4,
7,Prešovský kraj,13,SME RODINA,134,Jaroslav,Mazůrek,13,
7,Prešovský kraj,13,SME RODINA,135,Jaroslav,Matovič,6,
7,Prešovský kraj,13,SME RODINA,136,Klaudia,Kováčová,6,
7,Prešovský kraj,13,SME RODINA,137,Martin,Michalík,3,
7,Prešovský kraj,13,SME RODINA,138,Miroslav,Pompura,3,
7,Prešovský kraj,13,SME RODINA,139,Ladislav,Mišík,75,
7,Prešovský kraj,13,SME RODINA,140,Daniela,Modranská,10,
7,Prešovský kraj,13,SME RODINA,141,Jozef,Fabian,5,
7,Prešovský kraj,13,SME RODINA,142,Andrea,Godálová Žatková,4,
7,Prešovský kraj,13,SME RODINA,143,Ivana,Mináriková,3,
7,Prešovský kraj,13,SME RODINA,144,Richard,Ďurica,5,
7,Prešovský kraj,13,SME RODINA,145,Liliana,Štefanková,3,
7,Prešovský kraj,13,SME RODINA,146,Miroslava,Hofericová,7,
7,Prešovský kraj,13,SME RODINA,147,Sabína,Hudeková,8,
7,Prešovský kraj,13,SME RODINA,148,Jozef,Šinka,11,
7,Prešovský kraj,13,SME RODINA,149,Patrik,Svediak,12,
7,Prešovský kraj,13,SME RODINA,150,Martin,Klus,243,
7,Prešovský kraj,14,MySlovensko,1,Štefan,Panenka,115,
7,Prešovský kraj,14,MySlovensko,2,Zuzana,Palovičová,64,
7,Prešovský kraj,14,MySlovensko,3,Stanislav,Mičev,49,
7,Prešovský kraj,14,MySlovensko,4,Peter,Matušik,32,
7,Prešovský kraj,14,MySlovensko,5,Andrej,Lúčny,29,
7,Prešovský kraj,14,MySlovensko,6,Radovan,Medovič,18,
7,Prešovský kraj,14,MySlovensko,7,Ján,Gabonay,25,
7,Prešovský kraj,14,MySlovensko,8,Ľuboš,Lazový,9,
7,Prešovský kraj,14,MySlovensko,9,Branislav,Jandušík,1,
7,Prešovský kraj,14,MySlovensko,10,Ján,Mlynár,7,
7,Prešovský kraj,14,MySlovensko,11,Miroslav,Rác,9,
7,Prešovský kraj,14,MySlovensko,12,Natália,Pristachová,12,
7,Prešovský kraj,14,MySlovensko,13,Tomáš,Krajčík,13,
7,Prešovský kraj,14,MySlovensko,14,Ladislav,Bábik,6,
7,Prešovský kraj,14,MySlovensko,15,Martina,Medovičová,11,
7,Prešovský kraj,14,MySlovensko,16,Ján,Palkovič,8,
7,Prešovský kraj,14,MySlovensko,17,Miroslava,Navrátilová Jurkovičová,2,
7,Prešovský kraj,14,MySlovensko,18,Ľuboš,Karšay,7,
7,Prešovský kraj,14,MySlovensko,19,Lenka,Melišková,11,
7,Prešovský kraj,14,MySlovensko,20,Pavol,Ružička,2,
7,Prešovský kraj,14,MySlovensko,21,Miroslav,Seget,7,
7,Prešovský kraj,14,MySlovensko,22,Ondrej,Lopata,26,
7,Prešovský kraj,14,MySlovensko,23,Miroslava,Demeterová,7,
7,Prešovský kraj,14,MySlovensko,24,Michaela,Fundárková,2,
7,Prešovský kraj,14,MySlovensko,25,Vladimír,Skokňa,9,
7,Prešovský kraj,14,MySlovensko,26,Ján,Horváth,10,
7,Prešovský kraj,14,MySlovensko,27,Zuzana,Krajči Chmeľová,5,
7,Prešovský kraj,14,MySlovensko,28,Marek,Borovský,2,
7,Prešovský kraj,14,MySlovensko,29,Andrej,Kováč,2,
7,Prešovský kraj,14,MySlovensko,30,Viliam,Mokráň,1,
7,Prešovský kraj,14,MySlovensko,31,Slavomír,Kandra,11,
7,Prešovský kraj,14,MySlovensko,32,Rudolf,Danics,3,
7,Prešovský kraj,14,MySlovensko,33,Stanislav,Ďurík,3,
7,Prešovský kraj,14,MySlovensko,34,Ľubomír,Bruzik,4,
7,Prešovský kraj,14,MySlovensko,35,Štefan,Pendrák,9,
7,Prešovský kraj,14,MySlovensko,36,Jiří,Horák,1,
7,Prešovský kraj,14,MySlovensko,37,Lucia,Cabuková,10,
7,Prešovský kraj,14,MySlovensko,38,Radovan,Porada,4,
7,Prešovský kraj,14,MySlovensko,39,Jaroslav,Žiak,2,
7,Prešovský kraj,14,MySlovensko,40,Ivan,Matúš,3,
7,Prešovský kraj,14,MySlovensko,41,Lucia,Hubinská,13,X
7,Prešovský kraj,14,MySlovensko,42,Juraj,Linkeš,4,
7,Prešovský kraj,14,MySlovensko,43,Kristián,Haulík,1,
7,Prešovský kraj,14,MySlovensko,44,Ladislav,Šepeľa,20,
7,Prešovský kraj,14,MySlovensko,45,Svetozár,Gabriš,0,
7,Prešovský kraj,14,MySlovensko,46,Martin,Čech,4,
7,Prešovský kraj,14,MySlovensko,47,Zuzana,Lukáčová,24,
7,Prešovský kraj,14,MySlovensko,48,Miroslav,Jurovatý,8,
7,Prešovský kraj,14,MySlovensko,49,Michal,Gabriš,8,
7,Prešovský kraj,15,Slovenská národná strana,1,Andrej,Danko,10766,
7,Prešovský kraj,15,Slovenská národná strana,2,Milan,Garaj,1325,
7,Prešovský kraj,15,Slovenská národná strana,3,Dagmar,Kramplová,806,
7,Prešovský kraj,15,Slovenská národná strana,4,Ján,Krišanda,1609,
7,Prešovský kraj,15,Slovenská národná strana,5,Tomáš,Taraba,8894,
7,Prešovský kraj,15,Slovenská národná strana,6,Zdenko,Čambal,209,
7,Prešovský kraj,15,Slovenská národná strana,7,Milan,Kováč,135,
7,Prešovský kraj,15,Slovenská národná strana,8,Mário,Maruška,121,
7,Prešovský kraj,15,Slovenská národná strana,9,Peter,Deďo,268,
7,Prešovský kraj,15,Slovenská národná strana,10,Peter,Molda,375,
7,Prešovský kraj,15,Slovenská národná strana,11,Zuzana,Škopcová,268,
7,Prešovský kraj,15,Slovenská národná strana,12,Martina,Šimkovičová,3504,
7,Prešovský kraj,15,Slovenská národná strana,13,Karol,Farkašovský,853,
7,Prešovský kraj,15,Slovenská národná strana,14,Emil,Divéky,23,
7,Prešovský kraj,15,Slovenská národná strana,15,Roman,Michelko,2872,
7,Prešovský kraj,15,Slovenská národná strana,16,Gabriela,Matečná,502,
7,Prešovský kraj,15,Slovenská národná strana,17,Milan,Belica,128,
7,Prešovský kraj,15,Slovenská národná strana,18,Peter,Gajdoš,450,
7,Prešovský kraj,15,Slovenská národná strana,19,Pavol,Bečarik,350,
7,Prešovský kraj,15,Slovenská národná strana,20,Filip,Kuffa,4937,
7,Prešovský kraj,15,Slovenská národná strana,21,Štefan,Kuffa,4654,
7,Prešovský kraj,15,Slovenská národná strana,22,Zdenko,Kozák,147,
7,Prešovský kraj,15,Slovenská národná strana,23,Peter,Šaško,69,
7,Prešovský kraj,15,Slovenská národná strana,24,Peter,Pamula,34,
7,Prešovský kraj,15,Slovenská národná strana,25,Juraj,Soboňa,30,
7,Prešovský kraj,15,Slovenská národná strana,26,Magdaléna,Kuciaňová,78,
7,Prešovský kraj,15,Slovenská národná strana,27,Milan,Staňo,44,
7,Prešovský kraj,15,Slovenská národná strana,28,Jana,Beňáková Tulisová,79,
7,Prešovský kraj,15,Slovenská národná strana,29,Juraj,Kližan,53,
7,Prešovský kraj,15,Slovenská národná strana,30,Angela,Františková,351,
7,Prešovský kraj,15,Slovenská národná strana,31,Jaroslav,Vaľo,70,
7,Prešovský kraj,15,Slovenská národná strana,32,Marcel,Pecník,40,
7,Prešovský kraj,15,Slovenská národná strana,33,Ján,Bync,975,
7,Prešovský kraj,15,Slovenská národná strana,34,Branislav,Jaďuď,48,
7,Prešovský kraj,15,Slovenská národná strana,35,Peter,Kišška,85,
7,Prešovský kraj,15,Slovenská národná strana,36,Marcela,Lisková,39,
7,Prešovský kraj,15,Slovenská národná strana,37,Zoroslav,Smolinský,41,
7,Prešovský kraj,15,Slovenská národná strana,38,Marek,Chovan,75,
7,Prešovský kraj,15,Slovenská národná strana,39,Martin,Pliešovský,17,
7,Prešovský kraj,15,Slovenská národná strana,40,Zuzana,Bielená,296,
7,Prešovský kraj,15,Slovenská národná strana,41,Pavol,Goriščák,499,
7,Prešovský kraj,15,Slovenská národná strana,42,Slávka,Kramárová,44,
7,Prešovský kraj,15,Slovenská národná strana,43,Jaroslava,Bernátová,106,
7,Prešovský kraj,15,Slovenská národná strana,44,Martin,Čornej,160,
7,Prešovský kraj,15,Slovenská národná strana,45,Vladimír,Chovan,62,
7,Prešovský kraj,15,Slovenská národná strana,46,Štefan,Grach,15,
7,Prešovský kraj,15,Slovenská národná strana,47,Vladislav,Borík,29,
7,Prešovský kraj,15,Slovenská národná strana,48,Ladislav,Čulman,32,
7,Prešovský kraj,15,Slovenská národná strana,49,Igor,Málik,43,
7,Prešovský kraj,15,Slovenská národná strana,50,Juraj,Moravčík,87,
7,Prešovský kraj,15,Slovenská národná strana,51,Rebeka,Riabová,212,
7,Prešovský kraj,15,Slovenská národná strana,52,Slavomír,Hanuska,73,
7,Prešovský kraj,15,Slovenská národná strana,53,Karol,Revaj,45,
7,Prešovský kraj,15,Slovenská národná strana,54,Michal,Mihálik,54,
7,Prešovský kraj,15,Slovenská národná strana,55,Miroslav,Vetrík,112,
7,Prešovský kraj,15,Slovenská národná strana,56,Erik,Cap,460,
7,Prešovský kraj,15,Slovenská národná strana,57,Peter,Zvak,14,
7,Prešovský kraj,15,Slovenská národná strana,58,Ladislav,Haluška,347,
7,Prešovský kraj,15,Slovenská národná strana,59,Ingrid,Vrkočová,41,
7,Prešovský kraj,15,Slovenská národná strana,60,Darina,Mosná,43,
7,Prešovský kraj,15,Slovenská národná strana,61,Alžbeta,Poláčková,17,
7,Prešovský kraj,15,Slovenská národná strana,62,Marian,Polák,19,
7,Prešovský kraj,15,Slovenská národná strana,63,Juraj,Horváth,12,
7,Prešovský kraj,15,Slovenská národná strana,64,Slavomír,Horváth,28,
7,Prešovský kraj,15,Slovenská národná strana,65,Ján,Záhončík,13,
7,Prešovský kraj,15,Slovenská národná strana,66,Vladimír,Milas,467,
7,Prešovský kraj,15,Slovenská národná strana,67,Peter,Pitoňák,249,
7,Prešovský kraj,15,Slovenská národná strana,68,Marián,Haramia,20,
7,Prešovský kraj,15,Slovenská národná strana,69,Branislav,Tkáč,110,
7,Prešovský kraj,15,Slovenská národná strana,70,Pavol,Kleban,587,
7,Prešovský kraj,15,Slovenská národná strana,71,Jozef,Žabka,30,
7,Prešovský kraj,15,Slovenská národná strana,72,Roman,Vojtela,20,
7,Prešovský kraj,15,Slovenská národná strana,73,Martin,Ostrovský,93,
7,Prešovský kraj,15,Slovenská národná strana,74,Andrea,Jankovičová,16,
7,Prešovský kraj,15,Slovenská národná strana,75,Roman,Bryndziar,8,
7,Prešovský kraj,15,Slovenská národná strana,76,Miroslav,Brincko,137,
7,Prešovský kraj,15,Slovenská národná strana,77,Jozef,Tvrdoň,7,
7,Prešovský kraj,15,Slovenská národná strana,78,Ján,Pivovarník,212,
7,Prešovský kraj,15,Slovenská národná strana,79,Peter,Zelený,154,
7,Prešovský kraj,15,Slovenská národná strana,80,Štefan,Gribanin,108,
7,Prešovský kraj,15,Slovenská národná strana,81,Branislav,Hrbček,18,
7,Prešovský kraj,15,Slovenská národná strana,82,Marek,Vyhnička,5,
7,Prešovský kraj,15,Slovenská národná strana,83,Daniela,Trňanová,8,
7,Prešovský kraj,15,Slovenská národná strana,84,Drahoslav,Drotár,20,
7,Prešovský kraj,15,Slovenská národná strana,85,Juraj,Schwarz,15,
7,Prešovský kraj,15,Slovenská národná strana,86,Vladimír,Čač,326,
7,Prešovský kraj,15,Slovenská národná strana,87,Milan,Greguš,2,
7,Prešovský kraj,15,Slovenská národná strana,88,Michal,Magula,27,
7,Prešovský kraj,15,Slovenská národná strana,89,Rastislav,Neuvirth,27,
7,Prešovský kraj,15,Slovenská národná strana,90,Ferdinand,Belicaj,2,
7,Prešovský kraj,15,Slovenská národná strana,91,Jozef,Dirga,252,
7,Prešovský kraj,15,Slovenská národná strana,92,Ľubomír,Barák,16,
7,Prešovský kraj,15,Slovenská národná strana,93,Peter,Majko,10,
7,Prešovský kraj,15,Slovenská národná strana,94,Jozef,Musala,189,
7,Prešovský kraj,15,Slovenská národná strana,95,Ivana,Juráčková,18,
7,Prešovský kraj,15,Slovenská národná strana,96,Marián,Vojtko,278,
7,Prešovský kraj,15,Slovenská národná strana,97,Lenka,Križko Verešová,22,
7,Prešovský kraj,15,Slovenská národná strana,98,Ján,Jakubianský,301,
7,Prešovský kraj,15,Slovenská národná strana,99,Juraj,Bobek,5,
7,Prešovský kraj,15,Slovenská národná strana,100,Miroslav,Radačovský,1422,
7,Prešovský kraj,15,Slovenská národná strana,101,Adam,Lučanský,1145,
7,Prešovský kraj,15,Slovenská národná strana,102,Michal,Radačovský,439,
7,Prešovský kraj,15,Slovenská národná strana,103,Marián,Bálint,23,
7,Prešovský kraj,15,Slovenská národná strana,104,Ján,Zoričák,88,
7,Prešovský kraj,15,Slovenská národná strana,105,Dušan,Stríž,34,
7,Prešovský kraj,15,Slovenská národná strana,106,Martina,Edery Lysina,28,
7,Prešovský kraj,15,Slovenská národná strana,107,Helena,Mezenská,238,
7,Prešovský kraj,15,Slovenská národná strana,108,Ondrej,Vanečko,99,
7,Prešovský kraj,15,Slovenská národná strana,109,Tímea,Etheykatz,41,
7,Prešovský kraj,15,Slovenská národná strana,110,Monika,Jankovičová,73,
7,Prešovský kraj,15,Slovenská národná strana,111,Štefan,Vasiľ,209,
7,Prešovský kraj,15,Slovenská národná strana,112,Juraj,Kardelis,5,
7,Prešovský kraj,15,Slovenská národná strana,113,Ján,Slovák,25,
7,Prešovský kraj,15,Slovenská národná strana,114,Jozef,Matiaško,3,
7,Prešovský kraj,15,Slovenská národná strana,115,Marián,Stráňavský,9,
7,Prešovský kraj,15,Slovenská národná strana,116,Nikola,Štofaníková,20,
7,Prešovský kraj,15,Slovenská národná strana,117,Martin,Vanečko,59,
7,Prešovský kraj,15,Slovenská národná strana,118,Viktor,Miškovič,55,
7,Prešovský kraj,15,Slovenská národná strana,119,Ľuboš,Podolák,2,
7,Prešovský kraj,15,Slovenská národná strana,120,Miroslav,Porochnavý,141,
7,Prešovský kraj,15,Slovenská národná strana,121,Marian,Lazor,217,
7,Prešovský kraj,15,Slovenská národná strana,122,Marian,Mikuš,6,
7,Prešovský kraj,15,Slovenská národná strana,123,Michal,Pavela,118,
7,Prešovský kraj,15,Slovenská národná strana,124,Štefan,Baniar,8,
7,Prešovský kraj,15,Slovenská národná strana,125,Emil,Jankovič,6,
7,Prešovský kraj,15,Slovenská národná strana,126,Peter,Majstrík,5,
7,Prešovský kraj,15,Slovenská národná strana,127,Pavel,Hučko,9,
7,Prešovský kraj,15,Slovenská národná strana,128,Júlia,Veľková,20,
7,Prešovský kraj,15,Slovenská národná strana,129,Adriana,Kráľová,195,
7,Prešovský kraj,15,Slovenská národná strana,130,Peter,Kotlár,1497,
7,Prešovský kraj,15,Slovenská národná strana,131,Jana,Terenová,31,
7,Prešovský kraj,15,Slovenská národná strana,132,Petra,Grebáčová,40,
7,Prešovský kraj,15,Slovenská národná strana,133,Ľuboslava,Petričová,29,
7,Prešovský kraj,15,Slovenská národná strana,134,Soňa,Matunáková,23,
7,Prešovský kraj,15,Slovenská národná strana,135,Marta,Tarhaničová,46,
7,Prešovský kraj,15,Slovenská národná strana,136,Dušan,Doliak,77,
7,Prešovský kraj,15,Slovenská národná strana,137,Tomáš,Pokorný,23,
7,Prešovský kraj,15,Slovenská národná strana,138,Ivan,Pramuk,37,
7,Prešovský kraj,15,Slovenská národná strana,139,Alexandra,Vlčková,15,
7,Prešovský kraj,15,Slovenská národná strana,140,Pavel,Ľupták,1326,
7,Prešovský kraj,15,Slovenská národná strana,141,Ivan,Slaný,11,
7,Prešovský kraj,15,Slovenská národná strana,142,Jaroslav,Magura,34,
7,Prešovský kraj,15,Slovenská národná strana,143,Pavol,Hurčala,401,
7,Prešovský kraj,15,Slovenská národná strana,144,Ľuboslava,Turoňová,49,
7,Prešovský kraj,15,Slovenská národná strana,145,Ivan,Majling,27,
7,Prešovský kraj,15,Slovenská národná strana,146,Štefan,Kysel,35,
7,Prešovský kraj,15,Slovenská národná strana,147,Katarína,Maliková,719,
7,Prešovský kraj,15,Slovenská národná strana,148,Ivan,Ševčík,2703,
7,Prešovský kraj,15,Slovenská národná strana,149,Peter,Sokol,117,
7,Prešovský kraj,15,Slovenská národná strana,150,Rudolf,Huliak,6914,
7,Prešovský kraj,16,SMER - sociálna demokracia,1,Robert,Fico,72166,
7,Prešovský kraj,16,SMER - sociálna demokracia,2,Juraj,Blanár,24046,
7,Prešovský kraj,16,SMER - sociálna demokracia,3,Ľuboš,Blaha,31649,
7,Prešovský kraj,16,SMER - sociálna demokracia,4,Richard,Takáč,8483,
7,Prešovský kraj,16,SMER - sociálna demokracia,5,Ladislav,Kamenický,12479,
7,Prešovský kraj,16,SMER - sociálna demokracia,6,Erik,Kaliňák,19878,
7,Prešovský kraj,16,SMER - sociálna demokracia,7,Robert,Kaliňák,37633,
7,Prešovský kraj,16,SMER - sociálna demokracia,8,Jaroslav,Baška,1196,
7,Prešovský kraj,16,SMER - sociálna demokracia,9,Tibor,Gašpar,17441,
7,Prešovský kraj,16,SMER - sociálna demokracia,10,Marián,Saloň,3703,
7,Prešovský kraj,16,SMER - sociálna demokracia,11,Viliam,Zahorčák,940,
7,Prešovský kraj,16,SMER - sociálna demokracia,12,Marián,Kéry,1378,
7,Prešovský kraj,16,SMER - sociálna demokracia,13,Peter,Šuca,1535,
7,Prešovský kraj,16,SMER - sociálna demokracia,14,Augustín,Hambálek,195,
7,Prešovský kraj,16,SMER - sociálna demokracia,15,Ján,Richter,1120,
7,Prešovský kraj,16,SMER - sociálna demokracia,16,Jozef,Ježík,214,
7,Prešovský kraj,16,SMER - sociálna demokracia,17,Ján,Kvorka,97,
7,Prešovský kraj,16,SMER - sociálna demokracia,18,Juraj,Gedra,352,
7,Prešovský kraj,16,SMER - sociálna demokracia,19,Boris,Susko,247,
7,Prešovský kraj,16,SMER - sociálna demokracia,20,Ján,Mažgút,250,
7,Prešovský kraj,16,SMER - sociálna demokracia,21,Dušan,Jarjabek,579,
7,Prešovský kraj,16,SMER - sociálna demokracia,22,Igor,Choma,354,
7,Prešovský kraj,16,SMER - sociálna demokracia,23,Ján,Podmanický,567,
7,Prešovský kraj,16,SMER - sociálna demokracia,24,Jozef,Habánik,203,
7,Prešovský kraj,16,SMER - sociálna demokracia,25,Igor,Melicher,248,
7,Prešovský kraj,16,SMER - sociálna demokracia,26,Vladimír,Faič,56,
7,Prešovský kraj,16,SMER - sociálna demokracia,27,Dušan,Muňko,60,
7,Prešovský kraj,16,SMER - sociálna demokracia,28,Anton,Stredák,38,
7,Prešovský kraj,16,SMER - sociálna demokracia,29,Ľubomír,Vážny,182,
7,Prešovský kraj,16,SMER - sociálna demokracia,30,Daniel,Karas,174,
7,Prešovský kraj,16,SMER - sociálna demokracia,31,František,Petro,188,
7,Prešovský kraj,16,SMER - sociálna demokracia,32,Vladimír,Baláž,256,
7,Prešovský kraj,16,SMER - sociálna demokracia,33,Jana,Vaľová,4161,
7,Prešovský kraj,16,SMER - sociálna demokracia,34,Dušan,Galis,202,
7,Prešovský kraj,16,SMER - sociálna demokracia,35,Zuzana,Matejičková,491,
7,Prešovský kraj,16,SMER - sociálna demokracia,36,Marcela,Čavojová,181,
7,Prešovský kraj,16,SMER - sociálna demokracia,37,Stanislav,Kubánek,1371,
7,Prešovský kraj,16,SMER - sociálna demokracia,38,Martin,Nemky,117,
7,Prešovský kraj,16,SMER - sociálna demokracia,39,Jozef,Valocký,122,
7,Prešovský kraj,16,SMER - sociálna demokracia,40,Michal,Stuška,190,
7,Prešovský kraj,16,SMER - sociálna demokracia,41,Jozef,Smatana,87,
7,Prešovský kraj,16,SMER - sociálna demokracia,42,Justín,Sedlák,162,
7,Prešovský kraj,16,SMER - sociálna demokracia,43,Andrej,Sitkár,385,
7,Prešovský kraj,16,SMER - sociálna demokracia,44,Ivan,Hazucha,49,
7,Prešovský kraj,16,SMER - sociálna demokracia,45,Boleslav,Lešo,257,
7,Prešovský kraj,16,SMER - sociálna demokracia,46,Michal,Lukša,719,
7,Prešovský kraj,16,SMER - sociálna demokracia,47,Igor,Válek,33,
7,Prešovský kraj,16,SMER - sociálna demokracia,48,Zuzana,Plevíková,229,
7,Prešovský kraj,16,SMER - sociálna demokracia,49,Jaroslav,Mego,73,
7,Prešovský kraj,16,SMER - sociálna demokracia,50,Michal,Kapuš,59,
7,Prešovský kraj,16,SMER - sociálna demokracia,51,Pavol,Goga,101,
7,Prešovský kraj,16,SMER - sociálna demokracia,52,Peter,Sokol,1085,
7,Prešovský kraj,16,SMER - sociálna demokracia,53,Richard,Glück,1207,
7,Prešovský kraj,16,SMER - sociálna demokracia,54,Ján,Horváth,59,
7,Prešovský kraj,16,SMER - sociálna demokracia,55,Jozef,Kačmár,774,
7,Prešovský kraj,16,SMER - sociálna demokracia,56,Vladimír,Macášek,58,
7,Prešovský kraj,16,SMER - sociálna demokracia,57,Kamil,Danko,173,
7,Prešovský kraj,16,SMER - sociálna demokracia,58,Branislav,Rusiňák,375,
7,Prešovský kraj,16,SMER - sociálna demokracia,59,Martin,Gonšenica,789,
7,Prešovský kraj,16,SMER - sociálna demokracia,60,Peter,Flamík,58,
7,Prešovský kraj,16,SMER - sociálna demokracia,61,Peter,Jurga,61,
7,Prešovský kraj,16,SMER - sociálna demokracia,62,Róbert,Orság,35,
7,Prešovský kraj,16,SMER - sociálna demokracia,63,Július,Hajdu,107,
7,Prešovský kraj,16,SMER - sociálna demokracia,64,Jozef,Matia,761,
